Ref.No,X8,X9,X10,X11,X12,X13,X14,X15
8038,-1,-1,-1,-1,3458,3833,9791,10532
9925,-2,-2,-2,-2,1094,1335,3056,213
16436,-2,-2,-2,-2,6811,0,0,0
9956,-1,0,-1,-1,1991,991,7658,1000
16177,0,0,0,0,49571,37680,31932,25300
151,0,0,2,0,86627,78142,68336,64648
13075,-1,0,0,-1,36518,77996,274442,233793
13225,0,0,0,0,4770,5983,9018,7380
15647,0,0,0,0,52439,44350,34608,21262
17719,-1,2,2,-2,2262,2255,8105,2224
2549,0,0,0,0,31367,29652,30178,20989
4505,-2,-2,-2,-2,0,0,0,0
18638,0,0,0,0,225931,229787,233553,206398
7636,0,0,2,0,8587,9941,10950,11519
2378,-2,-2,-1,-1,0,0,0,0
23972,0,0,0,0,47034,48442,49173,49290
14860,-1,-1,-1,-2,9318,10621,15685,5476
21231,0,0,0,0,49571,48765,49453,49827
17554,0,0,0,0,207,4090,5848,6849
18814,0,0,0,0,45632,42750,39776,33164
23191,0,0,0,0,183898,185268,326074,276519
14095,0,0,0,0,216657,174694,165203,136067
13080,2,0,0,2,42764,42459,37166,31989
23670,-2,-2,-2,-2,3485,2989,2278,4714
6493,3,3,2,2,27975,29906,30604,29834
580,-1,-1,-1,-2,7797,2687,8762,3377
12688,-1,-1,-1,-1,11924,0,4477,2682
15217,-1,-2,-2,-2,7491,2900,0,0
17942,0,0,0,0,35038,36558,39070,40545
23066,2,2,2,2,68571,69845,71434,72365
5622,0,0,0,-2,30003,30470,30147,26030
18000,2,2,0,0,13208,13692,14176,14642
20569,0,0,0,0,17429,16849,17187,8585
16932,-1,-1,-1,-1,390,390,390,390
8488,0,0,0,0,106986,103249,89221,86996
4965,0,0,0,0,40352,41385,42397,43243
7043,2,0,0,-2,-12,488,488,488
22925,-1,-1,-1,0,425,1626,460,360
18067,2,2,2,0,72437,74645,76063,77224
21770,-1,-1,-2,-2,1407,4989,998,0
13597,2,0,0,0,24720,20982,20398,19888
4368,0,0,0,0,49772,50261,50630,30192
484,2,2,2,2,77604,73317,71334,67009
7915,0,0,0,0,71985,85047,74354,57628
1096,0,0,0,0,244663,243209,229265,228114
1768,0,0,0,0,30139,8241,8398,8864
11363,-2,-2,-1,-1,0,0,0,0
4042,2,2,3,2,11423,13976,13455,15227
17872,2,2,2,2,26357,27223,27492,28738
134,0,0,0,0,227389,228719,229644,227587
6895,2,2,2,2,46806,47758,48669,49559
22974,0,0,0,0,197810,201362,164183,136199
8449,0,0,0,0,16262,12219,9861,6384
12950,0,0,0,0,4747,4221,9065,5016
10460,2,2,2,2,44489,45470,46424,45377
20742,2,0,0,0,1473,2423,950,1560
12963,-1,-1,-1,-1,390,390,390,390
2328,0,-2,-2,-2,45408,36025,0,0
13562,3,2,2,2,339202,337495,325700,313988
22980,-1,-1,-1,-1,16019,0,7937,3307
581,-1,-2,-2,-2,0,780,0,0
17693,-2,-2,-2,-2,0,0,0,0
9466,2,0,0,0,11367,10982,10243,10826
188,2,2,2,2,199436,202947,193936,196186
19275,-2,-1,-1,-2,-10,-10,-10,5650
1220,0,0,0,0,89394,81223,77198,29891
1012,2,2,-2,-2,2744,2041,630,-736
13024,-2,-2,-2,-2,78429,0,0,0
19812,-2,-2,-2,-2,7065,1459,1835,2396
23188,-2,-2,-2,-2,2218,4912,412,6264
17485,2,2,4,3,49437,51505,53582,58310
15172,0,0,0,0,21972,24612,16711,8549
6204,0,0,0,0,7523,8445,9090,3270
14453,0,0,2,0,48548,49579,27496,20414
14581,0,0,0,0,46206,46396,43812,42132
4004,2,0,0,-1,81129,72699,39909,18334
23254,-1,-1,-1,-1,671,671,671,671
5278,0,-2,-2,-1,84018,23953,0,0
613,0,0,0,0,48226,48727,46228,46755
21616,0,0,0,0,46437,40703,20215,21116
7959,-1,-1,-1,-1,16003,1933,8835,3728
5777,0,0,0,0,50441,41960,34024,30564
2014,-1,0,0,-1,-5,-5,2605,893
2657,2,2,2,2,36014,39321,39145,39494
17336,-2,-2,-2,-2,27866,1062,27610,18133
20330,-2,-2,-2,-2,577,494,438,387
19957,0,0,2,0,16452,18472,20546,24956
14259,2,2,2,2,6291,6045,7487,7218
3700,0,0,0,0,49547,49740,50275,20089
8144,-1,-1,-1,2,316,316,316,0
6117,-2,-2,-2,-2,0,0,0,0
21282,0,0,0,0,110406,109550,109921,67212
21191,0,0,0,0,15061,23719,36582,40452
7311,3,2,2,2,82623,86621,84369,82117
21360,0,0,0,0,70051,69398,70352,69936
6218,2,0,0,-1,10361,9692,3772,1919
18813,-1,-1,-1,-1,208,208,208,208
10743,-1,-1,-1,-1,3071,5630,9040,1288
17395,-2,-2,-2,-2,1324,0,0,0
14564,2,0,0,-1,12549,11552,6622,6232
22652,0,0,0,0,23336,24642,25382,26351
464,0,0,0,0,30141,131255,110503,99283
18701,2,2,2,0,37017,39980,39063,41592
20338,0,0,0,0,52659,51213,51696,50422
4032,-1,-2,-2,-1,0,1070,-240,-240
842,0,0,0,0,67648,68557,63179,57987
14699,0,0,0,0,128891,103523,86543,68972
2898,0,0,0,-1,146201,129311,112151,84218
21121,0,0,0,2,26413,25690,26719,27774
8117,0,-2,-2,-2,130888,133400,0,0
22015,-2,-1,-1,-2,3386,-63,0,1176
14358,-1,0,0,-2,23264,13573,13876,13789
16695,0,0,0,0,36869,31255,28040,20799
22685,-2,-2,-2,-2,7361,8670,6982,15945
572,0,0,0,0,49809,50364,38429,18815
21814,0,0,0,0,92332,77807,75559,74371
20027,0,0,0,-1,39317,28491,20367,16680
3082,0,0,0,0,101803,100836,96333,97475
9486,2,0,0,0,14591,16254,16686,17406
19843,2,0,0,0,170489,181700,177530,181147
8384,-2,-1,-1,0,493,-7,-7,500
22408,0,0,0,0,20992,40125,44454,48382
21882,-1,-1,-1,-1,390,390,390,390
13513,0,0,0,0,41768,42561,42871,7606
492,2,2,2,0,28703,26622,24022,24368
20010,-2,-2,-2,-2,1985,7150,20123,1671
15385,0,0,0,0,41241,42548,44552,46503
21870,0,0,0,0,70251,29481,8948,9006
23405,-1,-1,0,0,6607,6205,-1573,12481
10441,-1,-1,-2,-2,3048,0,100000,0
7540,-1,-1,-2,-2,44380,968,990,390
17387,2,2,2,2,17100,16537,16283,17708
1946,-2,-2,-2,-2,499,0,0,0
17063,0,0,0,0,28049,27383,25728,26521
284,0,0,0,0,53494,52656,52600,52336
7445,0,0,0,0,20983,22636,24417,27020
10747,0,-1,-1,-2,8152,7268,3699,780
21507,0,0,0,-1,8868,14766,16272,10496
3445,-1,-1,-1,-1,500,2483,250,1579
2730,-2,-2,-2,-2,0,1069,-320,-320
4177,0,0,0,0,87281,96870,115398,146597
2996,-1,-1,-1,-1,199,199,199,199
4945,0,0,0,0,2308,101780,50815,46147
971,0,-1,0,0,11973,61834,25145,37666
11973,-1,-1,-1,-1,141,-756,11520,1520
12734,0,0,0,0,35926,32813,22638,18805
20229,-1,-1,-2,-1,25648,25524,3737,0
10725,-1,-1,-1,-1,5000,1600,2700,12000
23073,-2,-2,-2,-2,1500,3794,-1678,-1478
5296,0,0,0,0,9568,8211,6850,13178
19458,0,0,0,0,191876,121296,121473,123943
681,0,0,0,0,26650,20787,20566,21158
17371,0,0,0,0,156000,155866,159005,159248
19265,2,2,2,2,29386,31596,32492,33163
122,-2,-2,-2,-2,0,0,0,0
9609,0,0,0,0,64155,65743,66533,67677
21207,2,2,0,0,14960,11080,12695,11482
6262,0,0,0,0,209848,214477,218142,195913
8247,-1,0,0,0,162,414,6437,16520
4372,0,0,0,0,66648,66638,57404,33045
7704,0,0,0,0,100184,99001,88214,90167
23947,0,0,0,0,76068,69334,54883,55383
13994,-2,-2,-2,-2,3955,5269,1986,1611
3024,2,2,2,2,53530,55081,55581,59253
12158,2,2,0,0,36672,35807,40851,39526
19200,0,0,-1,0,10928,8400,5654,6285
20445,0,0,-1,0,218318,135085,122762,76564
20105,0,0,0,0,50104,32978,11779,79862
4633,0,-2,-2,-2,14451,15525,0,0
1391,3,2,2,2,30381,29986,29210,29729
22126,-1,-1,-1,-2,17077,22420,57255,34289
21514,0,0,0,0,28518,27774,28987,24960
16483,-2,-2,-1,-1,0,0,0,0
13962,-1,-1,0,0,21576,24226,15577,89851
6021,-2,-2,-2,-2,0,0,0,0
15157,0,0,0,0,32244,33549,34308,35638
21920,0,0,0,0,59010,57593,56203,54794
3339,2,2,2,2,7826,8745,8440,9229
4889,0,0,0,0,6031,7057,7912,8080
6868,0,0,0,0,47373,48076,23459,16175
7264,0,0,0,0,55066,53612,54720,55808
10859,-1,-1,-1,-1,7018,7402,8374,7505
3650,-1,-1,-1,-1,780,390,390,390
21175,-2,-2,-2,-2,4950,-337,-337,-337
455,0,0,0,0,78129,28202,78553,49340
22399,0,0,0,0,119628,36965,32932,37368
23966,0,0,0,0,20432,16941,18066,19259
4975,0,0,0,0,56956,58756,59945,60751
10895,-1,0,-1,-1,-1,180,14418,8625
7002,-1,-1,-1,-1,2292,5139,8290,35024
16324,-1,0,0,0,0,14165,53697,50081
912,0,0,0,0,386405,387910,293177,274539
10315,0,0,2,0,22320,21674,22995,24310
13662,0,0,0,0,56197,55246,62402,42594
17440,0,0,0,0,138121,145763,134887,105822
357,0,0,0,0,141315,128940,124226,113133
8579,0,0,-2,-2,108936,111169,108740,0
10581,-2,-2,-2,-2,3700,18019,4516,8140
6793,0,0,0,0,38001,34416,32515,28499
13351,-1,-1,-1,-1,6514,8619,6204,2905
15875,0,0,0,0,13517,14536,15694,16431
23013,0,-2,-2,-2,9550,5556,0,0
8536,-2,-1,-1,-1,-24,-24,-24,746
20138,-1,0,0,0,112343,25349,21033,19033
23729,-2,-2,-2,-2,3315,2625,4863,1917
20190,0,0,0,0,-2123,246407,250249,254254
809,0,0,0,2,31061,32129,33142,33726
6732,0,0,-2,-2,53315,47740,50100,0
15963,0,0,0,0,187972,188542,190411,190197
4719,0,0,0,0,13793,67840,61546,55294
20180,0,0,0,0,211688,205003,203118,198925
11987,0,0,0,0,20461,22813,24063,24886
15196,-2,-2,-2,-2,316,316,316,316
12275,2,0,0,0,33313,34086,33239,33938
4168,0,0,0,0,38808,39879,40589,41551
5854,0,0,0,0,29356,30483,31180,18401
10033,-1,-1,-1,-1,1990,2035,1577,2424
15511,0,0,0,0,25003,23621,24994,15778
7981,0,0,-1,-1,2629,9995,7267,2518
6612,0,0,0,0,36497,38190,39322,40260
13779,2,2,2,2,24022,25038,25429,25714
12060,0,0,-1,-1,243114,46734,12558,0
21765,0,0,0,0,64232,67516,70774,70089
19736,0,0,0,0,62574,63814,65265,66234
15350,0,0,0,-1,485,6342,6390,5477
3110,0,0,2,-1,36875,26031,32389,32830
19278,-1,-1,0,0,2727,1679,566,61664
3273,0,0,0,2,48725,51175,50115,33814
6222,0,0,0,0,25621,26805,27763,28342
8164,0,0,0,0,47585,47582,21391,21867
17786,2,2,2,2,327289,323125,308878,314524
14379,0,2,2,2,41827,42650,45930,44891
19518,-1,-1,-1,-1,1128,1784,892,946
20722,2,7,7,7,2400,2400,2400,2400
15382,0,0,0,0,59891,60537,61592,59786
15359,0,0,0,0,63281,56889,60955,62038
105,2,2,2,0,56685,55208,59175,60218
16508,0,2,0,0,44507,46486,51876,48962
20943,-2,-2,-2,-2,0,0,0,0
11236,0,0,0,0,62446,54074,46407,38874
10059,0,0,0,0,17538,16975,17651,17603
857,2,2,2,2,26461,29425,30145,29361
23473,-1,-1,0,0,12618,6313,16488,12900
11884,-1,0,-1,-1,4599,28420,7051,20356
22447,-2,-2,-2,-2,1140,0,4100,0
3529,0,0,0,0,68963,64880,60536,55708
19190,0,0,0,0,119432,116014,119576,123551
10273,-2,-2,-2,-2,0,0,0,0
13521,0,0,0,0,10339,18276,25852,14390
21378,-1,-1,-1,-1,22413,890,1649,2121
13335,-1,0,-1,-1,541,541,1082,541
7035,0,0,0,0,48139,49364,50558,23921
4534,-1,-1,-1,0,23375,21829,11057,26520
368,2,2,0,0,2887,1923,2989,2813
10128,-1,-1,-1,-2,4480,2120,1627,2649
4170,2,2,2,2,24677,26963,28210,27473
22354,0,0,0,0,22113,21507,13207,13997
12127,0,0,0,0,29161,29891,30893,32804
16998,-2,-2,-2,-2,-169,3464,7569,8130
3703,-1,-1,-2,-2,-54,36656,5114,0
2988,0,0,0,0,28842,30371,31556,32345
5114,2,2,2,2,25437,26734,26011,27353
18644,-1,2,2,2,10603,0,2500,2500
3973,-1,-1,-1,0,8602,18703,643,11455
10272,0,0,0,0,59190,56704,48980,34416
207,-1,-1,-1,-1,390,1473,390,390
15221,-1,-1,-2,-2,-53,-53,1117,0
11902,-2,-1,0,-1,0,0,0,9150
2310,0,0,0,0,54021,55154,56280,57397
3655,-1,-1,0,0,43311,16348,9360,6295
18116,0,-1,0,0,6203,9932,-157264,166969
21313,-2,-2,-1,-1,759,-660,-660,-660
17602,0,0,0,0,74136,72052,71007,69470
13433,2,0,-1,-1,14254,16598,15908,16029
6818,0,0,0,0,13895,14385,13190,17676
13328,0,0,-1,-1,18239,17963,18425,1183
3135,0,0,0,-1,12595,18704,24410,29184
5664,0,0,0,0,199801,121321,94524,86637
1506,0,0,0,0,100895,70244,64839,57583
11051,-2,-2,-2,-2,-7,-7,-7,1544
14209,0,0,0,0,35220,38036,38746,40107
12374,-1,-1,-1,-1,7297,12349,26488,6534
22440,0,0,0,0,81745,83371,85128,86910
11425,2,2,2,2,34378,37584,38072,37160
5557,0,0,0,0,51444,52607,48083,30205
969,0,-1,0,0,42784,41009,44267,47149
515,2,0,0,0,18355,20259,19534,16467
18201,0,0,0,0,449336,456668,424843,325772
14848,0,0,0,0,39734,149570,137549,130893
9842,-1,-1,-1,-1,624,2431,595,1193
23976,0,0,0,0,26694,10298,9768,8798
1590,-1,0,0,0,2587,2587,50097,48753
4387,-1,-1,-1,-1,102245,103640,792,396
12405,0,0,0,0,80533,42126,44370,85115
9583,0,0,2,2,15955,15410,17149,18362
2741,0,0,0,0,44230,44348,28978,17008
15059,0,0,0,0,154000,155392,76667,151434
8974,2,0,0,-2,20386,20757,19200,20000
12326,0,0,0,0,16033,17360,18068,18426
16352,0,0,0,0,141282,144433,152067,155527
16671,0,-2,-2,-2,16203,4550,0,0
8414,-2,-2,-2,-2,100,0,0,0
1268,2,2,0,0,24208,25015,27189,26456
4360,-1,-1,-1,-1,416,416,0,416
19255,-1,-1,-1,-1,6192,4784,6462,456
5474,0,0,0,0,34339,35075,32355,31573
15783,0,0,0,0,77894,79427,79514,72712
23306,-2,-2,-2,-2,0,0,3168,0
11370,-1,-1,0,0,17834,8511,1651,9984
287,0,0,0,0,60502,62804,62769,62683
12357,0,0,0,0,232327,237150,239410,39584
19769,-2,-2,-2,-2,0,700,0,0
17193,-1,0,-1,0,9383,37303,21244,7422
11180,0,0,0,0,55222,54293,53294,51558
22413,0,0,0,0,34265,34175,33392,28340
9863,2,0,0,0,38903,37979,37069,37960
14930,-2,-2,-2,-2,0,0,0,0
19852,0,0,0,0,71149,71922,77500,72851
13228,-2,-2,-2,-2,2177,1175,0,2530
1744,-1,-1,-1,2,6546,1485,25558,1443
21497,0,0,0,0,30376,32715,60927,76088
6996,0,2,2,0,16098,17130,18621,19017
14636,0,0,0,0,66122,92131,47655,43182
71,-1,-1,-1,-1,780,0,390,390
23938,0,0,-2,-2,3462,1147,7002,0
1271,0,0,0,0,49017,50690,47487,48319
9127,0,0,0,0,54842,55435,56810,63562
1319,-1,-1,-2,-2,0,0,1266,0
20468,0,0,0,0,9861,15147,6641,15318
5417,0,0,0,0,29723,30428,26558,27265
5391,2,2,2,2,157131,166590,168386,164182
21222,2,2,2,2,67046,68439,69258,70526
4475,2,2,2,2,67502,68842,69825,70891
17625,2,2,0,0,10831,17816,18247,33230
14143,0,0,0,0,69877,68751,69744,50190
1434,0,0,0,0,17420,19130,20340,19940
9726,-1,-1,-1,-1,1378,-22,5440,-2
18035,-1,-1,-1,-2,991,4073,6738,2500
20307,0,2,0,0,10232,11564,14099,13580
23445,-2,-2,-2,-2,4720,25488,7022,3321
4731,0,0,0,0,47944,44914,46446,37604
22555,2,0,0,2,15547,18186,17606,18708
6651,0,0,0,0,47404,48786,49768,27838
15005,0,0,0,0,116315,119103,122249,123905
11285,-1,0,0,-2,0,0,3508,3508
4684,0,0,0,0,321046,329563,335012,197797
8288,-1,0,0,0,0,690,25566,26227
3028,0,0,0,0,80237,69568,64469,54020
17833,3,2,0,0,31529,30752,29991,29192
23591,0,0,0,0,8710,9601,8810,7637
7511,-1,-1,-1,-1,3859,9194,15157,11147
20216,-1,-1,-1,-1,396,396,361,7530
480,-2,-2,-2,-2,0,0,0,0
12630,2,0,0,0,6672,8405,8869,8901
6225,2,0,0,2,138628,156232,152251,153820
7670,0,0,0,0,106540,110211,208505,150380
8092,-2,-2,-2,-2,0,0,0,0
22223,-2,-2,-2,-2,9315,58319,48179,14702
21776,0,0,0,2,86422,89710,70681,73595
9181,0,0,0,0,308013,190907,192181,189877
12131,0,0,0,0,151222,135038,108924,109710
18592,0,0,0,0,19849,15995,16572,15556
6773,0,0,0,0,45846,47104,48325,0
13294,-1,-1,-1,-1,3337,9061,7809,5238
4402,0,0,0,2,95310,97902,100214,102496
5444,0,0,0,0,2783,1108,21400,21000
13841,-2,-2,-2,-2,0,0,0,0
760,0,0,0,0,31319,31181,31540,31016
12290,0,0,0,0,79565,78617,79229,77858
8853,0,0,0,0,47718,233289,227143,221126
19752,-1,-1,0,-1,3598,2464,7156,2099
10960,0,0,0,0,96833,78920,74310,75710
12461,0,0,0,0,13572,10805,8623,8799
19836,0,0,0,0,92579,94451,96041,98301
8925,0,0,0,0,68262,53329,44222,36869
16263,0,0,0,0,42622,46884,51103,52251
752,0,0,0,-1,84710,87334,87862,18889
18030,0,0,0,0,279184,259478,25020,21629
3147,-1,-1,-1,-2,2543,14335,566,5243
7294,-2,-2,-2,-2,390,1780,0,0
5819,2,0,0,0,121009,136552,132655,134140
9017,0,0,2,2,19921,20993,21736,23172
9472,-1,0,0,-1,744,9613,18748,18694
16157,-1,-1,-1,-1,3454,6875,13936,2816
17474,-1,2,0,0,4474,189,3510,3306
18892,0,0,0,0,75841,69490,67107,28081
11210,-1,-1,0,0,198,3125,200,22397
16468,0,2,2,2,27666,28677,31516,30701
15611,0,0,0,-2,9791,7052,6816,5210
17465,0,0,2,2,37958,40487,41590,43967
12533,2,2,0,0,46191,44808,38605,32455
22273,0,0,0,0,54972,42329,42071,39649
5329,-1,-1,-1,-1,665,2618,963,1459
19122,-1,-1,0,0,5532,5325,5423,29628
7573,0,0,0,0,12127,11647,13138,14903
45,0,2,0,0,18927,21295,25921,25209
3250,0,0,0,0,45911,47521,48599,7476
12218,2,0,0,0,49078,51063,40371,19522
18944,0,0,0,0,216031,203735,181531,52119
18264,0,0,0,0,24782,26302,27465,27943
18064,-1,-1,-1,-1,0,347,-13,4085
18861,0,0,0,-2,117209,102018,79511,39800
4682,0,0,0,0,198807,200616,202228,198794
15943,-1,0,0,0,14023,14224,101479,101454
23513,-1,-2,-2,-2,14268,2491,0,0
7455,0,0,0,0,121805,120933,120629,116316
22150,2,-1,-1,-1,0,192,192,2518
13550,-2,-2,-2,-2,28484,3440,8795,13676
15895,0,0,0,0,193000,149410,138021,98578
10208,0,0,0,0,76158,81858,80337,61002
1340,-2,-2,-2,-2,0,0,0,0
19104,2,0,0,0,36291,35385,31558,31664
9758,0,0,0,0,55567,65753,65379,65467
22000,0,0,0,0,61940,63314,64699,66029
758,-1,-1,-1,-1,9636,10152,1817,-828
14666,0,0,0,0,14835,16605,19160,14506
3475,0,0,0,0,16534,17213,17723,17431
22487,0,0,0,0,44018,74152,107675,110289
8832,2,2,2,2,24801,27600,26858,28209
17911,0,0,2,0,58566,56770,56300,54288
16433,-1,0,0,0,149301,149540,118675,120047
5864,-2,-2,-2,-2,36831,28785,13104,2621
22281,0,0,0,0,206879,211037,215139,218513
17238,0,0,0,0,69602,61493,58298,60343
19949,-1,0,0,0,27918,3115,278505,288000
20929,-2,-2,-2,-2,780,286,0,0
5763,2,0,0,0,17062,19248,18181,18156
20068,0,0,0,0,87206,90487,19892,20377
5481,0,0,0,0,81358,69913,71541,72541
12099,-1,-1,2,2,594,594,15611,7628
4112,-1,-1,-2,-2,0,0,3288,0
15732,-1,-1,0,-1,2358,156,0,50510
1062,0,0,0,0,10750,8755,8684,5983
5625,0,0,0,0,206409,198390,200035,96882
13301,2,2,2,2,51345,50249,51421,52684
19272,0,0,0,0,89236,90828,83479,73749
17244,0,0,0,0,105433,107065,103690,105447
23888,0,0,2,0,58777,60201,61633,69160
1757,0,0,0,0,31179,30569,28659,26952
6213,0,0,0,0,91857,78797,70936,68104
4993,2,2,2,2,77054,81697,79347,81325
5750,-2,-1,-1,2,9640,0,0,2804
9947,2,0,0,2,23064,25479,24705,25202
16821,0,2,0,0,20101,20086,20221,19627
7394,0,0,0,0,107224,107126,101859,79519
14618,0,-1,0,0,5094,29137,25772,48635
11597,-1,-1,-1,-1,4938,2277,1209,0
17017,0,0,0,0,78862,71124,59692,58055
19334,0,0,0,0,24505,25592,26628,27678
518,0,0,0,0,13917,16695,21320,18614
8740,2,-1,-1,-1,1550,978,588,390
19962,0,0,0,3,20163,21517,22860,25154
13947,0,0,0,0,101658,97937,98893,101044
19981,0,0,0,0,123306,126251,131968,113866
7225,-1,-1,-1,-1,330,330,330,330
9016,0,0,0,0,42039,46330,47480,49242
1120,-1,-1,-1,-1,-9,898,7752,4447
9336,0,0,0,0,290137,294980,276255,241089
11887,0,-2,-2,-2,43140,43496,0,0
1164,0,0,0,-1,26749,34451,25200,19850
5440,2,2,2,0,28383,27653,29003,29447
8324,2,2,2,2,20591,20284,20645,20750
223,0,0,0,0,291619,297268,205629,215827
3692,-2,-2,-2,-2,12106,12559,18993,50199
10485,-2,-2,-2,-2,0,0,0,0
17700,0,0,0,0,15928,18338,20035,24238
21443,0,0,0,0,83005,84023,81765,84265
1027,0,-1,-1,-1,62198,35674,34979,510
20319,0,0,0,0,48367,49358,50396,51462
5982,0,0,0,0,34084,36916,21089,22943
22295,-1,0,-1,0,326239,318143,15926,4169
5201,0,0,0,0,55447,48270,41087,25518
11379,0,0,0,-1,4236,5230,6570,7192
20143,0,-1,-1,-1,5853,5512,492,2038
18792,0,0,0,0,113394,108142,109325,111264
69,-2,-1,2,-1,-190,-9850,-9850,10311
5964,0,0,2,2,17325,16758,18474,20667
23913,0,0,0,2,49718,50362,49904,50405
16241,-2,-2,-1,-1,29504,0,0,0
5517,0,0,0,0,126509,109944,105049,68154
22384,0,0,0,0,127580,91812,96599,93389
4620,0,0,0,0,89488,89951,86961,79284
16719,0,0,0,0,14075,15523,17264,18325
12389,-1,-1,-1,-1,1212,791,2663,783
10134,0,0,0,0,40910,39592,40135,37403
2982,-2,-2,-1,0,0,0,0,0
22293,0,0,0,0,61217,62601,63990,64355
5523,2,0,0,0,31377,31420,30940,24765
14145,0,2,0,0,98541,102052,111690,78070
20201,-2,-1,-1,-2,11500,0,0,1780
14064,-1,-1,-1,-1,1316,1316,1316,533
20348,0,0,0,0,108038,110216,84516,72391
4070,2,2,2,2,63150,68125,66432,73312
21461,0,0,0,-1,135195,78756,44127,44782
18826,0,0,2,0,28245,29468,31488,34060
9485,0,-1,0,0,35666,18116,18397,17262
5537,2,0,0,2,5807,7153,7877,8591
16438,0,0,0,0,95907,108036,110538,130873
17632,0,0,0,0,46209,26552,15189,13787
23843,-2,-2,-2,-1,1376,4038,313,316
1004,-2,-2,-2,-2,0,0,0,0
11933,-1,-1,-1,-1,550,550,550,550
12870,-2,-2,-2,-2,2295,1384,1384,1384
22800,0,0,0,0,296349,300155,305798,306082
20325,0,0,0,0,87695,88545,90403,92245
23159,2,0,0,0,64760,60747,54902,54280
20555,0,0,0,0,146022,145114,121369,100807
8060,-2,-2,-2,-2,33628,35760,0,33333
4596,0,0,0,0,27560,22441,19960,6199
17299,0,0,0,0,18631,18831,15729,11907
5127,-1,-1,-1,-1,2826,2068,16952,15336
326,-1,0,0,0,0,0,38013,40555
23300,0,0,0,0,11049,57301,59375,60216
13456,2,0,0,0,94153,100214,97720,98997
21412,0,0,0,0,60335,52211,48293,49311
17177,0,0,0,0,209234,205458,200654,196308
1241,-1,-1,-1,-2,140,94,39,44
10805,0,0,0,0,11513,12227,13321,15090
20666,-1,-1,2,2,82926,326,176,804
14428,-2,-2,-2,-2,0,0,0,0
18920,0,0,0,0,65809,55997,46392,36172
22934,0,0,0,0,162110,156444,151504,151377
20784,0,0,0,0,104638,104176,70726,45435
11783,-2,-2,-2,-2,32000,3417,4700,20916
18946,-2,-1,0,0,214,-175,-175,3392
20774,-1,0,0,0,1875,2499,86074,73930
6841,-2,-2,-2,-2,-4300,-4300,-4620,-4620
21464,0,0,0,0,112676,113924,116828,119857
1770,-1,-1,-1,-1,569,1436,3220,6592
11849,-1,-1,-1,-1,183,1419,3541,2248
6945,-1,-1,-1,-1,1261,2261,1390,390
7710,0,0,-1,0,78415,80093,74598,34712
10435,-1,-1,-1,-1,1341,4185,291,570
8594,0,-1,-1,-1,101281,102650,0,975
13422,2,2,2,2,74032,75557,76434,74611
13834,0,0,0,0,20212,20749,19930,15961
1873,0,0,0,2,119312,116259,103438,49319
14838,0,0,0,0,353356,320704,321094,317546
6428,0,0,0,0,8002,7954,9777,10026
23755,-2,-2,-2,-2,0,0,1702,0
5154,0,0,0,0,79047,81120,69986,46965
14883,-1,0,0,-2,0,2976,44591,8910
8588,0,0,0,0,48111,47583,38897,20190
23219,-2,-2,-2,-2,128620,2222,9076,5424
13174,0,0,0,0,96547,97120,95375,54612
15569,0,0,0,0,95600,87442,60737,66077
19698,2,2,2,2,63700,65069,66450,67373
21599,0,0,0,0,9696,10406,5068,2023
5371,-1,-1,-1,-1,3004,5938,3700,14327
23776,0,0,0,0,25416,26260,24084,23631
22305,0,0,0,0,98048,97585,84514,85496
14359,0,0,0,0,115583,130020,133963,115989
15847,0,0,0,0,1734,6645,7725,11246
12874,0,0,0,0,19791,19591,15788,14911
20513,0,0,0,0,202591,202924,204693,195319
20797,-2,-2,-2,-2,8100,14270,7324,2846
15981,2,2,0,0,28361,27227,29346,23548
21467,-2,-2,-2,-2,0,0,0,0
16054,-1,0,-1,-1,24904,2338,4856,4127
1936,0,0,0,0,449790,450047,453770,396600
16127,2,2,0,0,8229,11076,11787,11301
9753,-1,-1,-1,-1,3002,1921,13454,1807
3239,0,0,0,-1,3167,13680,12848,8445
8620,0,0,0,0,76867,51936,28221,28809
10781,0,0,0,0,604019,605943,439854,404157
23121,0,0,0,0,97886,74638,70864,64193
21428,0,0,0,2,85123,40882,35428,39680
18606,0,0,0,0,47952,45713,46752,46375
11812,0,0,-1,-1,50062,34819,48909,15033
4935,0,0,0,0,26505,25799,26762,24956
21016,2,-1,-1,-2,780,390,0,780
23394,-2,-2,-2,-2,14633,5600,13397,20004
11410,-2,-2,-2,-2,12696,9883,2035,6337
7887,-1,2,0,-1,154085,4373,65539,62450
14583,0,0,0,0,113676,116355,117802,116296
4999,0,0,0,0,238739,244629,250277,265764
15629,-1,2,-1,-1,2330,1073,2323,1073
12768,0,0,2,2,153198,151128,152785,168657
4799,0,0,0,0,456668,424843,325772,320760
9689,0,0,0,0,56009,58104,62126,68082
23398,0,0,0,0,70122,69080,68530,69753
14267,0,0,0,0,277449,271080,280510,198869
2605,0,0,0,0,15527,16882,18190,27465
3462,2,0,0,0,12695,15453,13420,15211
18610,2,2,2,2,45031,47087,48833,47750
1968,0,0,0,0,158920,164353,167455,99297
15519,0,-1,0,0,8673,10957,17187,6377
19635,-1,-1,-1,-1,1215,43909,27785,5221
8730,0,0,0,0,8214,8034,9044,9225
7516,-2,-2,-2,-2,0,780,0,0
