Ref.No,X16,X17,X18,X19,X20,X21,X22,X23
16236,52956,54459,3000,3000,2000,0,2500,2200
17905,19353,20094,0,2000,13500,2500,2000,1500
12412,0,0,0,0,0,0,0,0
19910,81564,87241,6782,5000,4000,3000,9000,4000
1646,18019,18124,1880,1650,10000,1000,700,600
18384,29848,26159,1100,1700,1500,1000,1000,1300
10286,24383,45588,28102,39186,30153,12029,38220,6004
4207,1261,1261,0,1261,1261,1261,1261,390
17031,32284,32805,0,3509,0,1302,1191,1492
23674,53328,58052,4031,10021,14576,53850,58332,37616
3887,39924,37757,10000,5090,2000,2000,4000,2000
12548,1338,19082,0,1066,2404,0,19082,4421
16910,29257,24755,4000,3000,2000,638,2000,500
17496,2475,0,1500,1847,1000,0,0,0
5020,17263,17675,1577,0,757,628,700,2488
2464,20040,19464,0,1000,0,2000,0,817
13005,0,0,0,0,0,0,0,0
19503,17490,18253,1500,2000,5000,778,1200,752
12156,0,1454,0,0,0,0,1454,0
23237,0,0,0,0,0,0,0,0
13825,60986,62195,7300,4160,2308,2300,2223,2304
10082,36004,6748,3000,2000,1500,3000,1000,3000
11667,149807,153088,0,5000,9500,0,5005,6010
17383,187425,177340,8634,7665,6497,5555,5027,5065
9239,195069,27004,20000,16000,5000,20000,30000,10000
5954,0,0,0,0,0,0,0,0
18859,65455,65683,3000,3000,3000,3000,2500,12500
18284,161324,156576,7154,7385,7520,5593,6000,5516
8038,6559,500,3833,9791,10532,6559,500,961
9925,825,1240,1335,3056,213,825,1240,5693
16436,0,0,0,0,0,0,0,0
9956,1650,1000,0,7667,0,1650,1000,2000
16177,18902,18920,2000,1812,2000,664,700,709
151,58319,55251,3455,3110,5000,0,2100,2602
13075,49461,12207,77996,274526,4693,989,12207,93707
13225,7042,2583,1300,3138,500,2000,1000,1000
15647,11944,-2571,2042,1562,1118,1139,2195,61526
17719,150,1000,2276,8117,0,150,1000,2619
2549,17125,14739,1614,10018,2009,1003,1017,1012
4505,0,0,0,0,0,0,0,0
18638,145825,140249,8271,8182,6576,5073,5095,5172
7636,11191,11903,1500,1481,1050,0,903,333
2378,700,0,0,0,0,700,0,0
23972,48910,48910,2500,2200,1700,1000,0,0
14860,0,0,10621,15685,5827,0,0,0
21231,48930,48748,1773,2110,2324,2000,1920,2000
17554,9331,12687,4999,2655,1919,3400,3920,6655
18814,34781,30231,1837,2500,1390,2007,2000,2000
23191,251815,218706,60075,160444,10143,7190,6283,5208
14095,16120,93532,8508,4699,623,1590,93469,2554
13080,33587,32514,732,1200,1300,2651,0,1400
23670,768,1069,3004,2289,4737,771,1074,370
6493,29936,29862,2700,1500,0,1100,1000,0
580,2000,0,2687,8765,3390,2040,0,0
12688,29011,4000,0,4477,2682,29011,4000,5459
15217,0,0,2900,0,0,0,0,0
17942,42995,46278,2000,3000,2000,3000,4000,7200
23066,73377,75052,3000,3300,2700,2800,3000,2800
5622,0,0,1643,1420,913,700,0,0
18000,15397,16147,1000,1000,1000,1000,1000,1000
20569,8760,12000,0,1202,1000,175,3240,0
16932,390,390,390,390,390,390,390,390
8488,86384,85440,3578,3207,3000,3200,3241,3078
4965,45716,46629,1523,1535,1381,3000,1494,2000
7043,-260,-506,500,0,0,0,0,0
22925,1520,1160,1629,460,360,1520,0,2233
18067,75385,78991,4000,3200,3000,0,5000,3200
21770,0,0,5000,998,0,0,0,0
13597,22713,19405,3000,0,8000,5000,3000,0
4368,30297,28541,2082,1726,1013,1061,1135,886
484,63228,59378,1700,4000,1600,1600,1500,4086
7915,57381,14870,15000,1879,20000,20000,5000,50893
1096,232795,237726,10000,8000,8500,8190,9000,8000
1768,9301,10702,2000,2000,2000,2000,3000,1500
11363,150,560,0,0,0,150,560,1170
4042,14699,14313,2749,0,2000,0,0,1230
17872,27977,30022,1600,1000,2000,0,2500,0
134,227775,228203,8210,8095,8025,8175,8391,8200
6895,50608,51426,2000,2000,2000,2000,1806,2300
22974,139209,135742,9051,7000,5000,5000,5000,5000
8449,5126,2680,2192,2015,1005,1009,1000,1000
12950,5931,6826,1200,5000,1000,1000,1000,2000
10460,48441,47511,2000,2000,0,3800,0,1800
20742,1170,780,2423,0,1000,0,0,0
12963,390,0,390,390,390,390,0,780
2328,0,0,2025,0,0,0,0,0
13562,327542,317129,5000,0,0,23800,0,12165
22980,2894,0,0,7937,3307,2894,0,0
581,0,0,780,0,0,0,0,0
17693,0,0,0,0,0,0,0,0
9466,11699,10146,3000,1000,1000,1000,2000,2000
188,200162,189915,8214,7000,6800,7134,0,6836
19275,-10,-10,0,0,5660,0,0,0
1220,34528,35229,5000,19153,1500,10000,1274,1275
1012,-1591,-2303,2051,5,266,266,253,6384
13024,0,0,0,0,0,0,0,0
19812,0,0,1459,1835,2396,0,0,0
23188,5880,0,4940,416,6303,5880,0,230
17485,57150,55961,3500,3500,6200,358,0,2100
15172,7635,12258,3126,1392,5033,3601,5200,3647
6204,774,0,3000,1000,0,700,0,0
14453,19978,18547,2032,1304,1500,0,868,1000
14581,44190,44636,3000,3000,3000,4000,4000,3000
4004,7382,19801,7504,29,10004,6,19824,18129
23254,671,671,671,671,671,671,671,671
5278,0,239,2000,0,0,0,239,323
613,43686,44573,2000,1684,1601,2000,2000,2000
21616,20036,18952,1912,1370,1271,664,658,638
7959,764,5468,1939,8835,3751,764,5468,749
5777,22702,23175,2000,1361,1000,824,851,812
2014,895,2328,0,2610,18,2,2333,1
2657,39896,28256,4200,900,1400,900,6440,500
17336,2506,169233,1062,27648,25012,2506,169233,11952
20330,246,939,500,438,387,246,939,350
19957,24262,24782,2616,2690,5100,0,1058,2000
14259,7800,7526,0,1550,0,700,0,800
3700,19964,19918,2100,2097,1289,712,713,1000
8144,782,316,316,316,0,1098,0,0
6117,0,0,0,0,0,0,0,0
21282,49120,49772,4600,3348,2444,3869,1808,1751
21191,15203,20596,10000,16000,6000,314,10000,7000
7311,84395,85739,5900,0,0,3600,2900,3500
21360,68118,65942,3567,2667,2321,2391,2316,2466
6218,316,2360,0,3,0,0,2360,0
18813,208,208,208,208,208,208,208,208
10743,1419,2385,5639,9044,1290,1421,2386,1964
17395,0,0,0,0,0,0,0,0
14564,390,930,2319,0,0,0,930,0
22652,25165,25536,1700,1440,1409,1048,927,932
464,97599,96116,120093,8034,3013,4010,5882,3000
18701,39101,40310,3900,0,3500,0,2000,1813
20338,30145,30203,4,2346,2155,1046,1073,1246
4032,-240,390,1070,0,0,0,1170,390
842,53948,39965,3039,2047,1750,1703,1721,784
14699,47268,2299,4637,2083,1503,1083,1121,67243
2898,76058,24068,5465,3137,52,2384,25094,30011
21121,28809,30399,0,1445,1500,1500,2200,0
8117,0,0,6000,0,0,0,0,0
22015,0,0,0,780,1176,0,0,0
14358,725,0,13573,13876,276,725,0,0
16695,9584,9788,1615,2507,10814,344,359,401
22685,7841,7676,8692,7010,15998,7871,7696,6957
572,18305,19013,2040,2766,1690,1000,1000,1000
21814,75126,73799,2800,3703,2700,2200,1810,3000
20027,10320,7601,1808,1657,1000,206,7601,286
3082,100652,1823,5005,7066,10000,5000,1823,4225
9486,18123,19680,1900,1000,1000,1000,1864,1000
19843,184784,195574,13926,0,6408,6478,13629,0
8384,736,739,0,0,507,736,3,797
22408,51951,55957,20000,5000,5000,5000,5000,3000
21882,390,390,390,390,390,390,390,390
13513,11267,14453,2079,2001,500,4423,4000,2000
492,20859,19633,1300,2,1608,0,900,800
20010,1244,0,8075,20200,1671,1244,0,809
15385,48418,49277,1996,3000,3000,3000,1790,1965
21870,10570,11421,2000,1200,1500,2000,1000,2000
23405,4104,2052,6205,675,14956,0,0,3274
10441,0,0,0,100000,0,0,0,0
7540,390,3103,968,990,390,390,3103,0
17387,18121,17692,0,300,2000,1000,0,792
1946,0,0,0,0,0,0,0,0
17063,23593,21963,2000,1500,2000,1000,1000,1000
284,55831,56265,4173,3000,2025,5000,3000,3000
7445,28107,28727,2000,2500,3000,1500,1056,544
10747,0,0,1125,1000,780,0,0,0
21507,6876,34574,10006,10018,7011,6000,37000,10000
3445,223,421,2483,252,1579,223,421,8228
2730,1680,4058,1069,320,0,2000,4058,3000
4177,159844,145729,15000,20084,50029,20139,15147,12025
2996,0,22109,199,199,199,0,22109,45352
4945,39769,9353,101780,1501,1100,1000,2000,41644
971,19453,10492,20979,5000,37676,8808,2000,2709
11973,5171,3716,201,13040,0,5171,3716,107
12734,6058,0,5041,4238,5051,3118,0,0
20229,0,22525,1000,3836,0,0,22525,0
10725,0,1995,1600,2700,12000,0,1995,0
23073,1058,5556,3794,0,200,4058,5738,21173
5296,17059,17528,5014,5010,13009,10035,10007,5025
19458,127552,130380,4305,4408,4489,5660,6000,0
681,22141,22158,1532,2000,783,3000,2000,2000
17371,118904,119243,5559,7677,6039,4176,4300,4576
19265,32334,34647,3000,1700,1500,0,3000,1402
122,0,0,0,0,0,0,0,0
9609,39066,39884,2621,2123,1952,2000,1468,800
21207,8896,10074,0,3116,0,1000,2000,0
6262,197823,189111,10000,9000,7000,7000,6625,7000
8247,14374,10969,414,6437,10428,463,426,219
4372,30137,21832,3000,5137,968,2500,6000,5000
7704,90682,92672,4700,3200,3403,3300,3500,3300
23947,36095,31322,2895,2088,1511,1124,1053,1009
13994,316,1608,5269,1986,1611,316,1608,2957
3024,61145,62181,3000,2000,4600,3000,2200,2500
12158,41346,40630,0,6000,0,3000,1000,1100
19200,4417,740,6151,4110,6920,6637,0,16744
20445,139508,142253,5000,6614,2198,140000,5413,4689
20105,39617,34091,2000,2009,78417,8000,3000,3000
4633,0,0,1525,0,0,0,0,0
1391,30505,32232,366,0,1300,1400,2400,2300
22126,0,0,22437,57326,34311,0,0,0
21514,14358,16123,0,2027,2000,1000,2000,2000
16483,562,736,0,0,0,562,736,1269
13962,86005,121319,5002,15579,89851,5000,50000,100000
6021,0,0,0,0,0,0,0,0
15157,36046,36958,1841,1600,1900,1300,1489,1800
21920,53509,52021,2039,2015,2000,2100,2000,2100
3339,8969,8819,1200,0,900,0,2000,0
4889,8250,8565,1280,1132,300,300,452,312
6868,17753,18302,2000,2083,2000,2000,1000,1000
7264,56976,58108,0,2000,1998,2068,2079,2155
10859,7515,9120,7419,8382,7505,7515,9120,6180
3650,390,0,0,390,390,390,0,780
21175,-337,-337,0,0,0,0,0,2000
455,48919,48443,2500,51432,1800,1800,1800,1700
22399,35543,36756,3250,6200,5000,1543,1776,1483
23966,20071,19800,1280,1405,1598,1410,1021,0
4975,62120,63315,2716,2761,2400,2500,2400,1860
10895,516,0,181,14418,0,516,0,1235
7002,10881,7208,5227,8309,35026,10883,7310,4890
16324,44875,42691,14165,55732,1563,1594,1454,1535
912,253443,253671,25016,20018,10000,79377,52778,10000
10315,23781,25383,0,1685,2000,0,2000,1000
13662,43652,38254,5000,10004,8000,3000,5000,8000
17440,86341,88072,10001,6712,5500,3400,3201,3403
357,113966,103360,6349,5834,3870,4000,3825,3520
8579,0,0,3991,2375,0,0,0,0
10581,59512,2716,18035,4516,8140,59512,2716,3516
6793,29133,29988,0,1634,796,865,1143,0
13351,7944,13125,8619,6206,2905,7944,13524,16233
15875,17056,17581,1550,1700,1300,900,800,800
23013,0,0,1055,0,0,0,0,0
8536,7146,434,0,0,770,7200,688,0
20138,9588,5222,3023,21033,1000,192,104,87268
23729,809,709,2625,4863,1917,809,709,1195
20190,259960,265702,260000,10000,10000,10000,10000,10000
809,35758,35171,1750,1720,1300,2600,0,1400
6732,0,0,3300,6267,0,0,0,4189
15963,180392,163922,8197,8400,6486,6046,6069,5626
4719,40868,33420,63023,3010,3053,2013,2015,3019
20180,175684,164037,7300,8839,8000,5900,6000,6000
11987,26446,20301,3000,2000,1500,2000,2000,3000
15196,316,316,316,316,316,316,316,1844
12275,34694,35389,1600,0,1250,1300,1270,2800
4168,42420,43105,2000,1674,1636,1690,1544,1751
5854,18785,19248,1603,1300,658,680,773,524
10033,671,1606,2035,1577,2424,671,1606,27124
15511,9333,7083,2000,5060,5000,1500,0,0
7981,16202,2505,9900,4300,2000,16202,2505,2348
6612,41458,42251,2287,2071,1591,2000,1632,10000
13779,26353,26868,1700,1100,1000,1200,1100,1200
12060,730,500,1587,1028,0,730,500,0
21765,71994,57805,4000,4002,3000,15000,5000,5000
19736,62356,55080,2278,2473,2161,2075,1973,2000
15350,1060,23726,6342,1228,1000,1060,23726,1084
3110,17191,72198,1192,32382,2011,0,72198,10000
19278,58281,58281,1679,566,61664,0,0,4480
3273,34423,31988,4987,1661,2000,3000,0,3213
6222,29123,29930,1600,1500,1000,1200,1250,1200
8164,19774,20486,2500,1300,2000,700,1000,2600
17786,308637,283200,12500,2100,22053,10654,0,10450
14379,47654,48721,1800,4000,0,3500,2000,0
19518,946,946,1784,892,1000,946,946,946
20722,2400,2400,0,0,0,0,0,0
15382,58172,59175,3000,2800,3000,2100,2070,1800
15359,62393,65439,10000,5000,2142,5000,4000,9500
105,55447,55305,0,5000,2511,6,3000,3000
16508,48614,49792,3000,6107,0,1675,1895,2117
20943,0,0,0,0,0,0,0,0
11236,31324,24031,2000,2000,2000,2000,2000,72000
10059,17962,0,0,1400,352,1139,0,1500
857,33893,34487,3400,1500,0,5000,1300,0
23473,20108,18378,6344,16560,13024,12541,7091,11414
11884,17803,2722,28420,7051,20000,17803,2722,14979
22447,0,0,0,4100,0,0,0,0
3529,51724,48671,3000,2700,2000,1900,1700,1794
19190,129486,133262,0,5000,5000,7000,5000,5000
10273,0,0,0,0,0,0,0,0
13521,13728,2905,10006,10048,5008,2018,2005,1005
21378,0,51110,890,1649,2121,0,51110,1053
13335,541,541,541,1082,0,541,541,541
7035,24423,25059,2299,2493,856,887,1043,922
4534,27894,18772,20000,12000,27000,30000,10000,21000
368,2008,2132,0,1500,0,0,150,0
10128,0,0,2120,1627,2649,0,0,0
4170,29176,28242,3000,2000,0,2289,0,1500
22354,10914,10685,1600,1700,1400,200,1000,0
12127,32213,31891,1500,1500,2401,1155,1460,1086
16998,544,148,4739,22271,8526,544,148,72392
3703,0,0,36710,5114,0,0,0,0
2988,33663,34945,2000,2000,1315,2000,2000,2000
5114,26776,28620,2000,0,2078,0,2291,0
18644,2500,2500,0,2500,0,0,0,0
3973,1326,663,18718,646,11478,1329,3,1322
10272,28818,28546,2200,2300,3000,1100,1000,1000
207,390,0,1473,390,390,390,0,2380
15221,0,0,0,1170,0,0,0,278
11902,1960,3930,0,0,9150,0,3930,0
2310,58599,60668,2003,2044,2054,2127,3044,3150
3655,14844,29065,5377,9383,6295,10018,21939,5002
18116,164040,166416,5079,0,332809,6000,6000,6100
21313,340,596,209,0,0,1000,596,1436
17602,65424,64349,3200,3300,2910,2400,2340,2400
13433,6501,0,2890,0,321,6501,0,0
6818,14792,11210,5000,3000,8700,1500,600,4000
13328,2000,0,2000,3000,300,3000,0,0
3135,7325,326,7000,7000,7000,5000,326,7276
5664,78939,70689,5017,3200,3500,3000,3000,74000
1506,45554,37063,3371,2089,3008,1300,1500,1372
11051,-43,-43,0,0,1551,0,0,0
14209,41464,42680,3700,1640,2000,2000,2000,1800
12374,9788,25314,12349,26488,6534,9788,25314,103508
22440,88637,90682,2984,3100,3200,3172,3473,6994
11425,39628,40428,3768,1400,0,3081,1600,0
5557,29747,30042,2000,1500,1690,1200,1200,992
969,48497,14774,3000,5000,10000,3011,2011,2011
515,15746,13246,2900,10,577,430,1017,4
18201,320760,325841,17124,14706,15377,10481,11003,11303
14848,108030,144938,117243,4500,4500,5000,50000,4578
9842,25235,5868,2431,595,1193,25235,5868,2387
23976,9404,6864,1200,2000,2000,1000,1000,1000
1590,50000,49209,2587,50097,2000,2000,1933,1700
4387,0,546,5000,792,396,0,546,396
12405,69011,70460,1816,3060,69000,2578,2671,2888
9583,18919,19161,0,2000,1500,1000,700,0
2741,13780,14593,1747,1272,1212,1000,1020,800
15059,49407,51636,5000,5000,88300,5000,3000,2000
8974,0,0,1000,0,1000,0,0,0
12326,18812,19275,1593,1301,659,682,775,584
16352,157886,156241,5500,10000,6000,6100,6100,6000
16671,0,0,2000,0,0,0,0,0
8414,0,0,0,0,0,0,0,0
1268,28361,31873,1500,2900,0,2500,4000,0
4360,416,1850,416,0,832,416,1850,0
19255,-2056,5251,4790,6462,456,0,14447,9196
5474,51279,53590,1294,2000,2000,30000,3000,2000
15783,42309,43227,2850,2874,2335,1600,1600,1700
23306,0,550,0,3168,0,0,550,0
11370,10096,9847,1033,1651,9984,415,358,114
287,63663,46549,3276,2026,2000,2000,2000,2502
12357,32815,35626,5877,5419,1009,1120,5000,7128
19769,1526,0,700,0,0,1526,0,0
17193,27761,21715,37465,21321,1200,27761,5548,30966
11180,52800,51806,2510,2450,1676,1900,1826,3968
22413,24384,22643,2000,2000,2000,2000,1000,1000
9863,38796,39267,5144,0,1508,1600,1264,1391
14930,0,0,0,0,0,0,0,0
19852,72860,48758,3000,11261,10000,2100,5000,5000
13228,0,0,1175,0,2530,0,0,0
1744,1677,1480,1498,25572,1443,257,0,58
21497,110294,108964,15000,30007,30000,50000,5000,5000
6996,18571,19264,1597,2088,1000,0,1001,380
14636,44332,45440,2600,4300,2000,2000,2000,2000
71,390,390,0,390,390,390,390,390
23938,0,0,1147,6000,0,0,0,0
1271,48449,49656,2500,2000,2000,1746,2000,1800
9127,41150,0,2073,2359,8000,3000,0,0
1319,0,0,0,1266,0,0,0,0
20468,8610,8790,1099,2234,1135,1086,319,319
5417,27953,28456,2000,2000,1500,1500,1500,1500
5391,169029,172084,13500,6000,0,7500,6000,4000
21222,71774,70503,3100,2500,3000,3000,0,2800
4475,72213,73786,3000,2700,2800,2600,2900,0
17625,5168,0,7201,1000,0,103,0,0
14143,49603,49469,2600,2215,2000,1800,2000,2000
1434,19940,0,2000,2000,0,0,0,0
9726,796,1390,0,5462,0,798,1394,3600
18035,0,0,4082,6738,2510,0,0,1000
20307,13657,16356,1510,3042,0,600,2942,600
23445,2745,500,25488,7022,3326,2745,500,1543
4731,15540,20330,5000,5008,7000,4000,5000,150
22555,20093,20721,2900,0,1400,1700,1100,600
6651,84810,27785,2148,2130,1200,1012,2034,973
15005,105064,105600,6500,6843,6284,3617,3716,4035
11285,-200,-200,0,3508,0,0,0,0
4684,201935,140812,13690,12693,6100,6300,5100,5400
8288,26375,26510,690,25566,1066,1091,1100,1312
3028,55852,44286,3000,2500,2000,3000,2000,1500
17833,28210,28543,0,0,0,1100,1300,2000
23591,6307,4877,1200,1172,1000,500,400,3000
7511,12483,13680,9240,15233,11202,12493,13748,18061
20216,396,396,396,361,7600,396,396,396
480,0,0,0,0,0,0,0,0
12630,9838,6771,2000,800,240,1000,771,1100
6225,163265,166627,21440,0,5600,11950,6200,0
7670,38551,42901,5000,100000,7000,10000,5000,5000
8092,0,0,0,0,0,0,0,0
22223,20444,30833,58617,48426,14775,20559,30954,14905
21776,90755,53692,5000,3300,22837,3300,0,1650
9181,188205,182325,7000,6615,6401,6503,6393,6051
12131,116813,118984,6500,8000,4000,9000,4000,5000
18592,18268,17319,0,4000,1238,4500,675,3000
6773,49461,48438,2000,2000,2000,0,2000,2000
13294,8594,3743,9061,7935,5238,8594,3743,12820
4402,108405,106649,4000,3800,3800,7600,0,4000
5444,21000,0,1200,21000,0,0,0,0
13841,0,0,0,0,0,0,0,0
760,30531,30528,1564,1800,1100,1500,1500,3000
12290,79566,74746,3481,3000,3000,3000,3000,1656
8853,215358,163444,199000,7613,7116,6980,5813,5762
19752,915,915,2,7156,2099,0,915,1065
10960,77503,73945,3000,5000,3000,3000,4000,1500
12461,8468,8768,1188,3000,176,169,300,1200
19836,74624,75173,4300,4000,4033,3000,3300,3500
8925,31640,25334,2791,2668,1820,2000,882,600
16263,53480,54467,5000,5000,2000,2100,2000,5001
752,-783,73568,4000,3258,1000,0,77500,0
18030,18367,15161,7000,2000,2000,2000,2000,2000
3147,0,0,14439,566,5243,0,0,1380
7294,0,0,4780,0,0,0,0,0
5819,115892,116653,19078,0,5000,5000,4500,4500
9017,22661,24087,1700,1400,1800,0,1800,0
9472,11606,7516,9667,18781,6729,58,7553,8758
16157,7419,165,6885,14523,2816,7419,0,16963
17474,3551,5577,0,3510,0,300,2260,2000
18892,12767,4200,3008,2005,3036,5000,2200,1000
11210,28782,18617,3125,200,22397,18000,1000,1602
16468,32392,32645,1473,3312,0,2578,1294,0
15611,0,0,1275,2500,1000,0,0,0
17465,44722,46032,3023,1600,2900,1600,2000,0
12533,15865,23753,3800,1500,0,628,10362,786
22273,39221,40731,2000,2002,2000,2000,2000,2000
5329,1028,878,2618,963,1459,1028,878,878
19122,13252,3723,5325,5423,29628,0,0,3513
7573,17664,19371,0,2000,2000,3000,2000,2000
45,26636,29197,3000,5000,0,2000,3000,0
3250,7792,4122,2350,2421,298,468,1649,1500
12218,19140,17912,3800,0,805,818,1000,592
18944,48386,35425,7513,5552,1781,3021,3008,3015
18264,26152,25941,3000,3000,2000,1000,936,1010
18064,4006,826,347,0,4098,4006,826,3146
18861,-1500,0,3700,25007,2300,0,1500,0
4682,203070,161002,10700,8000,7500,8200,10000,29000
15943,102861,103921,1450,101505,3600,3700,3800,3500
23513,0,0,2491,0,0,0,0,0
7455,117358,118560,4600,4300,4200,4219,4500,7600
22150,255,1945,192,0,2518,255,1945,301
13550,-1282,-1282,3440,8795,13676,1282,0,0
15895,84967,83224,5072,4439,3079,3020,3036,4554
10208,58148,52515,8000,5000,4000,5000,3000,5000
1340,0,0,0,0,0,0,0,0
19104,15700,0,0,0,1000,314,0,0
9758,64596,62405,15753,5379,5467,4596,3405,1492
22000,66836,68390,3000,3000,3000,2500,2632,2700
758,6153,12663,1222,1837,0,7863,12675,2959
14666,12839,8495,3000,3000,5000,5000,3000,511
3475,17882,17694,2002,1553,1002,2002,1000,542
22487,100520,37080,35176,45000,12022,14000,14000,10000
8832,29108,29980,3200,0,1800,1500,1500,2500
17911,25759,25775,5100,2825,5000,0,2000,0
16433,100637,79613,3000,125000,4065,4000,3000,3000
5864,9075,6564,28791,13227,2621,9075,6564,12767
22281,131660,134346,9100,9000,7887,4800,4900,6000
17238,61176,62092,2128,2729,4000,2169,2241,2258
19949,264214,266704,3145,278505,15000,9310,10000,9702
20929,390,-200,286,0,0,390,0,0
5763,19102,17363,2850,0,514,2000,1000,1570
20068,32177,41677,5303,10000,1200,12000,10000,0
5481,54061,55136,3126,3391,3000,2000,1974,2043
12099,7361,9200,0,15611,3000,0,2000,0
4112,0,0,0,3288,0,0,0,2942
15732,2202,4533,156,0,50510,0,5131,0
1062,4252,5034,1507,3109,2209,2000,2500,3000
5625,99087,101427,8546,7542,11538,3735,4129,2821
13301,51400,0,0,2300,2400,0,0,0
19272,68512,72518,3162,3523,3025,2344,5000,3000
17244,97096,77197,4008,3920,4031,4000,3000,2810
23888,26000,25000,3000,3000,9160,0,0,0
1757,15852,0,2002,1400,600,1000,0,0
6213,68055,68084,3572,2600,5600,2600,2600,2510
4993,76550,78715,6900,0,5800,0,4000,2000
5750,403,253,0,0,2804,403,0,3144
9947,26608,25926,3100,0,791,1699,0,1000
16821,18948,0,1318,1973,1000,600,0,0
7394,74368,58481,7000,3533,2673,3500,4303,3023
14618,25907,7513,29148,25000,48635,13907,1513,46798
11597,1440,0,2286,2712,0,1440,0,0
17017,44578,45889,4000,3000,1844,1567,2000,2000
19334,28084,30068,1800,1750,1800,1165,2600,1200
518,19003,19439,3000,5000,2000,618,679,500
8740,390,540,978,0,390,390,540,390
19962,29387,30607,2000,2000,3000,5000,2000,6000
13947,96045,97227,4134,3952,3611,3298,3401,3415
19981,10811,158664,5000,8000,5000,1342,150000,6800
7225,330,947,330,330,330,330,947,2389
9016,29993,29618,5000,2238,3000,3000,1500,1500
1120,8495,0,907,7772,4447,8495,0,528
9336,223366,207733,15128,12235,10123,10019,10102,10000
11887,0,0,2500,0,0,0,0,0
1164,15530,13021,14000,3007,5000,1000,13021,22171
5440,27701,28285,0,2000,1000,0,1000,1000
8324,20300,20482,1500,1000,718,3,1800,0
223,208464,212508,12019,9006,17000,12000,9557,15000
3692,22879,16070,13351,18997,50933,24652,18060,3306
10485,0,0,0,0,0,0,0,0
17700,20315,16378,3000,2000,5000,1000,723,5000
21443,84437,81265,3900,3300,3906,3000,3100,3120
1027,2166,765,1600,2600,510,903,765,773
